0,0,0
-0.03832,0.22992,-3.58292
-0.53648,0.21076,9.79076
-0.5748,-0.01916,9.69496
-0.34488,0.22992,9.58
-0.1916,0.24908,9.4842
-0.05748,0.30656,9.40756
0.03832,0.26824,9.36924
0.26824,0.01916,9.31176
0.80472,-0.32572,8.69864
0.80472,-0.63228,9.0052
0.36404,2.37584,9.1968
0.22992,1.59028,9.52252
-1.0538,1.11128,9.9632
-1.28372,1.09212,10.42304
-1.22624,1.07296,10.48052
-1.22624,1.0538,10.42304
-1.18792,1.03464,10.38472
-1.18792,0.99632,10.32724
-0.99632,1.11128,10.19312
-0.84304,0.97716,10.13564
-0.958,0.84304,10.1548
-0.93884,0.74724,10.1548
-0.63228,0.65144,10.13564
-0.90052,0.53648,10.09732
-0.88136,0.42152,10.059
-0.8622,0.30656,10.02068
-0.84304,0.17244,9.9632
-0.84304,0.01916,9.90572
-0.84304,-0.0958,9.8674
0.3832,-0.24908,9.90572
0.01916,-0.32572,9.88656
-0.0958,-0.49816,9.8674
-0.0958,-0.5748,9.79076
-0.61312,-0.72808,9.61832
8.64116,-0.74724,10.26976
1.07296,-0.97716,9.69496
0.61312,-1.09212,9.63748
0.49816,-1.18792,9.61832
0.2874,-1.30288,9.59916
0.479,-1.37952,9.56084
0.49816,-1.45616,9.56084
1.22624,-1.5328,9.58
1.41784,-1.41784,9.54168
1.03464,-1.57112,9.50336
0.8622,-1.60944,9.44588
0.72808,-1.78188,9.35008
0.59396,-1.8202,9.35008
0.44068,-1.85852,9.36924
0.2874,-1.89684,9.40756
0.13412,-1.55196,9.42672
0.07664,-1.3412,9.44588
1.76272,1.70524,10.19312
3.69788,3.27636,9.7716
2.7782,1.68608,9.71412
0.70892,1.7244,9.63748
0.01916,2.7782,11.13196
1.18792,2.95064,13.56528
-1.18792,1.76272,11.61096
-1.2454,0.53648,11.24692
-1.13044,0.72808,9.98236
-1.09212,0.88136,8.96688
-1.07296,1.20708,8.4304
-1.37952,-1.13044,7.83644
-0.91968,0.80472,8.21964
-3.60208,1.37952,9.2926
-2.7782,1.55196,8.66032
-5.86296,1.76272,9.02436
-6.05456,-1.97348,9.94404
-2.73988,-1.93516,10.059
-2.83568,-1.916,10.21228
-2.70156,-1.8202,10.42304
-2.52912,-1.87768,10.40388
-2.75904,-1.8202,10.42304
-2.16508,-1.83936,10.2506
-2.06928,-1.85852,10.26976
-1.916,-0.45984,10.11648
-1.47532,0.93884,10.059
-1.7244,1.39868,9.84824
-1.22624,1.45616,9.88656
-1.57112,1.45616,9.61832
1.32204,1.55196,10.00152
1.28372,1.5328,9.9632
0,1.437,9.75244
9.50336,1.30288,9.94404
3.29552,1.30288,9.82908
0.26824,1.37952,9.6758
0,1.36036,9.61832
-0.05748,1.3412,9.58
0.90052,1.57112,9.52252
0.45984,1.39868,9.54168
0.32572,1.39868,9.52252
0.44068,1.41784,9.50336
0.5748,1.49448,9.31176
0.55564,1.57112,9.17764
0.45984,1.59028,9.27344
0.40236,1.59028,9.3884
0.1916,1.57112,9.4842
0.15328,1.55196,9.52252
0.07664,4.73252,9.40756
0,5.01992,9.40756
0,5.03908,9.23512
2.24172,1.32204,9.4842
3.2572,1.18792,9.46504
1.26456,1.41784,9.35008
0.26824,1.37952,9.2926
0.49816,-2.33752,9.44588
-0.01916,-4.0236,11.47684
0.11496,-3.50628,10.42304
1.1496,-3.90864,10.57632
0.8622,-2.5866,10.61464
-1.32204,-0.63228,10.69128
0.26824,-0.97716,9.40756
-1.03464,-1.26456,8.96688
-1.20708,-1.2454,7.93224
-13.412,-0.82388,9.21596
-10.9212,-2.08844,8.54536
-4.96244,-1.83936,9.06268
-2.79736,-1.916,9.44588
-2.2992,-1.97348,9.61832
-2.41416,-2.03096,9.9632
-2.08844,-2.12676,9.94404
-2.43332,3.18056,10.07816
-2.12676,1.39868,10.71044
-2.22256,1.51364,10.59548
-2.18424,1.20708,10.48052
-2.06928,1.45616,10.42304
-1.97348,1.47532,10.32724
-1.89684,1.49448,10.23144
-2.395,0.479,10.1548
-1.5328,-0.8622,10.02068
-1.41784,-1.437,9.8674
-0.74724,-1.66692,9.94404
1.18792,-1.7244,9.94404
1.1496,-1.70524,9.90572
9.33092,-1.41784,9.98236
7.54904,-1.41784,10.13564
1.3412,-1.57112,9.75244
0.03832,-1.59028,9.63748
0.17244,-1.51364,9.58
1.5328,-1.22624,9.58
0.7664,-1.59028,9.50336
0.6706,-1.59028,9.40756
0.63228,-1.68608,9.12016
0.53648,-1.76272,9.12016
0.44068,-1.80104,9.23512
0.32572,-1.83936,9.35008
0.21076,-1.83936,9.44588
0.15328,-1.83936,9.4842
0.11496,-1.8202,9.52252
0.05748,-1.8202,9.52252
4.80916,-1.57112,10.1548
