0.999998846700911,0.000149496508965331,0.00151137276759543,0.000171478900856293
-0.000147881583958396,0.999999418143738,-0.00106857064503111,-0.00027709646601342
-0.00151153163577474,0.00106834590845074,0.9999982869531,0.501449675609205
0,0,0,1
0.999887965031186,-0.00622458771114852,-0.0136129311179176,0.00716533727501723
0.00462694877695253,0.993424756629832,-0.114393375070303,0.0576989286394749
0.0142354743795354,0.114317572677108,0.9933422591667,0.477096944051744
0,0,0,1
0.999886648885227,-0.00638368604864977,-0.0136359060389137,0.00721694998681854
0.00476586748682942,0.993291066592168,-0.115542821219194,0.0581719561263084
0.0142820127491818,0.115464737390361,0.993208899744262,0.477098334154679
0,0,0,1
0.999896149377878,-0.0062272411029788,-0.0129966121561671,0.00762551843872355
0.00464755211264522,0.992976764309399,-0.118218212645081,0.0588289625499481
0.0136415071987191,0.118145533177868,0.992902584482216,0.477397861225243
0,0,0,1
0.999920597786047,-0.00552353914751667,-0.0113264574550104,0.00756418937316453
0.00412214896083978,0.992739294116858,-0.120215231166048,0.0587360597491644
0.0119082329142051,0.120158996465714,0.992683237270185,0.478183497732447
0,0,0,1
0.999972475817893,-0.00183339439872897,-0.00718931649134293,0.00704430417112375
0.000888412546905354,0.991604481569269,-0.129304922005649,0.0594583425757726
0.00736602537196875,0.129294975914454,0.991578817277528,0.480682951102346
0,0,0,1
0.999998398450525,0.00171789270392147,-0.00050193728889234,0.00648884212745096
-0.00177083372044247,0.990372124851329,-0.138419357264071,0.0625699598234794
0.000259315095416974,0.138420024426098,0.990373580823701,0.48502887400551
0,0,0,1
0.999992343799765,0.00359859523665065,-0.00153702770830477,0.003709363702542
-0.0037830644186642,0.989478250501706,-0.144632223960252,0.06584620711012
0.0010003826555765,0.144636931301819,0.989484288575688,0.48695147552366
0,0,0,1
0.999989263642086,0.0017436707612661,0.00429327530388174,-0.000163808968913128
-0.00107206633340746,0.988421127458379,-0.151731754974638,0.0681543094587865
-0.00450813424105688,0.151725523252297,0.988412384746105,0.487811754247765
0,0,0,1
0.999912719535214,-0.00165687221565682,0.013107558359731,-0.00410475173682466
0.00361488754041984,0.988557226438067,-0.150802992825563,0.0662539488425447
-0.0127077102486202,0.150837213019658,0.988476934110604,0.489977120556459
0,0,0,1
0.999847579301748,-0.000414945230003565,0.017454110830719,-0.0085803148944184
0.00290039201491342,0.989773741224211,-0.142616720300211,0.0613899475504091
-0.0172164424488555,0.142645606323801,0.989624082723294,0.490176096111446
0,0,0,1
0.999753177823374,0.000955417813738759,0.0221961845565181,-0.0112514662991997
0.00230208214832069,0.989241911038871,-0.146270782666752,0.0625071031354747
-0.0220971457398508,0.146285777234026,0.988995544746885,0.48955846229691
0,0,0,1
0.999753401435087,0.000658505701259391,0.0221969071993452,-0.0113369041340687
0.00270203840545062,0.988526015368238,-0.151026540477657,0.064717226987492
-0.0220416720652133,0.151049274445246,0.988280466963774,0.489134886765025
