Format Version,1.1,Take Name,Take 2021-03-01 05.56.04 AM,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-03-01 05.56.04.712 AM,Total Frames,2101,Rotation Type,Quaternion

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
113,0.941667,0.006482,-0.383834,0.006548,0.923356,-0.400856,0.419839,0.292699,0.001908,-0.405338,0.505740,0.290341,0.489427,-0.395240,0.330753,0.293936,0.470931,-0.401990,0.423024,0.293820,0.000000,-0.300519,0.002026,-0.000030,-0.000365,0.001783,0.000180,-0.000070,0.001467,0.399229,-3.386190,0.723992,-0.448088,-0.405337,0.505250,0.290347,-0.395229,0.330152,0.293937,-0.402051,0.425283,0.293647,,,,,,,,,,,,,,,,,,
114,0.950000,-0.015695,0.004332,0.005036,0.999855,-0.400133,0.419141,0.293098,0.000116,-0.405231,0.505001,0.290495,0.692976,-0.395034,0.330023,0.294263,0.829166,-0.400136,0.422400,0.294537,0.780498,-0.300374,0.001955,0.000099,-0.000405,0.001604,0.000282,-0.000088,0.001351,0.399337,-3.386304,0.723938,-0.448111,-0.405230,0.505103,0.290447,-0.395043,0.329995,0.294200,-0.400116,0.422331,0.294614,,,,,,,,,,,,,,,,,,
115,0.958333,0.005022,-0.362329,0.006989,0.932010,-0.400663,0.419720,0.292803,0.001962,-0.405244,0.505614,0.290360,0.490664,-0.395001,0.330638,0.294084,0.473854,-0.401744,0.422910,0.293964,0.000000,-0.300540,0.001946,0.000013,-0.000480,0.001658,0.000176,-0.000073,0.001466,0.399287,-3.386372,0.723895,-0.448119,-0.405268,0.505071,0.290370,-0.395016,0.329993,0.294088,-0.401867,0.425204,0.293820,,,,,,,,,,,,,,,,,,
116,0.966667,-0.015236,-0.001945,0.005374,0.999868,-0.400134,0.419142,0.292992,0.000045,-0.405274,0.504999,0.290409,0.918900,-0.394971,0.330027,0.294133,0.934860,-0.400157,0.422399,0.294433,0.873310,-0.300565,0.001828,0.000043,-0.000516,0.001482,0.000224,-0.000056,0.001352,0.399314,-3.386230,0.723919,-0.448055,-0.405280,0.505024,0.290370,-0.394976,0.330042,0.294095,-0.400146,0.422359,0.294511,,,,,,,,,,,,,,,,,,
117,0.975000,-0.014634,-0.009803,0.005033,0.999832,-0.400252,0.419225,0.292946,0.000090,-0.405314,0.505088,0.290394,0.754891,-0.395146,0.330106,0.294054,0.866821,-0.400297,0.422480,0.294391,0.837898,-0.300537,0.001963,0.000065,-0.000418,0.001647,0.000218,-0.000054,0.001405,0.399290,-3.385135,0.724498,-0.447191,-0.405321,0.505168,0.290377,-0.395149,0.330078,0.294019,-0.400287,0.422427,0.294440,,,,,,,,,,,,,,,,,,
118,0.983333,-0.014362,-0.006552,0.004904,0.999863,-0.400245,0.419308,0.292918,0.000056,-0.405293,0.505174,0.290443,0.872021,-0.395163,0.330187,0.293947,0.915697,-0.400279,0.422562,0.294365,0.874920,-0.300387,0.002031,0.000063,-0.000378,0.001674,0.000269,-0.000059,0.001346,0.399281,-3.386257,0.723952,-0.448055,-0.405295,0.505216,0.290442,-0.395164,0.330186,0.293946,-0.400277,0.422521,0.294367,,,,,,,,,,,,,,,,,,
119,0.991667,0.004784,-0.354937,0.006575,0.934855,-0.400840,0.419977,0.292729,0.001836,-0.405381,0.505874,0.290335,0.493986,-0.395240,0.330889,0.293946,0.485141,-0.401899,0.423167,0.293907,0.000000,-0.300438,0.002056,0.000091,-0.000359,0.001719,0.000232,-0.000041,0.001393,0.399237,-3.385083,0.724528,-0.447197,-0.405378,0.505346,0.290361,-0.395232,0.330304,0.293968,-0.401950,0.425335,0.293729,,,,,,,,,,,,,,,,,,
120,1.000000,-0.014958,-0.004022,0.005060,0.999867,-0.400199,0.419196,0.293040,0.000077,-0.405280,0.505058,0.290485,0.814153,-0.395091,0.330078,0.294151,0.886326,-0.400226,0.422452,0.294483,0.835335,-0.300516,0.001965,0.000079,-0.000408,0.001669,0.000249,-0.000066,0.001417,0.399313,-3.386153,0.723996,-0.448059,-0.405287,0.505122,0.290451,-0.395090,0.330074,0.294106,-0.400213,0.422403,0.294534,,,,,,,,,,,,,,,,,,
121,1.008333,-0.015082,-0.002285,0.005105,0.999871,-0.400245,0.419161,0.292960,0.000059,-0.405338,0.505022,0.290400,0.845043,-0.395130,0.330043,0.294077,0.913961,-0.400267,0.422417,0.294402,0.884591,-0.300540,0.001946,0.000012,-0.000486,0.001616,0.000193,-0.000107,0.001406,0.399273,-3.385146,0.724518,-0.447204,-0.405348,0.505076,0.290352,-0.395141,0.330034,0.294027,-0.400261,0.422386,0.294469,,,,,,,,,,,,,,,,,,
122,1.016667,0.004019,-0.343913,0.006953,0.938967,-0.400639,0.419698,0.292895,0.001839,-0.405256,0.505589,0.290447,0.494704,-0.394991,0.330614,0.294147,0.486770,-0.401671,0.422890,0.294091,0.000000,-0.300482,0.001907,0.000066,-0.000429,0.001596,0.000216,-0.000042,0.001383,0.399320,-3.385049,0.724477,-0.447190,-0.405279,0.505054,0.290475,-0.395006,0.330029,0.294173,-0.401769,0.425061,0.293937,,,,,,,,,,,,,,,,,,
123,1.025000,-0.015065,0.000319,0.005116,0.999873,-0.400058,0.419241,0.292916,0.000081,-0.405159,0.505103,0.290384,0.817662,-0.394942,0.330123,0.294006,0.880292,-0.400073,0.422498,0.294359,0.816626,-0.300488,0.001903,0.000050,-0.000448,0.001538,0.000242,0.000001,0.001376,0.399302,-3.386297,0.723909,-0.448091,-0.405181,0.505163,0.290364,-0.394949,0.330124,0.293971,-0.400073,0.422439,0.294396,,,,,,,,,,,,,,,,,,
124,1.033333,0.007348,-0.394374,0.006724,0.918896,-0.400768,0.419904,0.292760,0.001955,-0.405274,0.505805,0.290442,0.495594,-0.395099,0.330821,0.293979,0.489397,-0.401930,0.423087,0.293860,0.000000,-0.300470,0.002042,0.000049,-0.000347,0.001709,0.000234,-0.000013,0.001405,0.399254,-3.384991,0.724508,-0.447158,-0.405244,0.505244,0.290448,-0.395073,0.330216,0.293967,-0.401971,0.425412,0.293680,,,,,,,,,,,,,,,,,,
125,1.041667,0.007541,-0.399730,0.006397,0.916579,-0.400823,0.419814,0.292750,0.001954,-0.405260,0.505719,0.290441,0.490585,-0.395213,0.330728,0.293970,0.474335,-0.401997,0.422997,0.293838,0.000000,-0.300428,0.002047,0.000116,-0.000308,0.001721,0.000264,-0.000042,0.001364,0.399279,-3.386209,0.723973,-0.448067,-0.405292,0.505192,0.290445,-0.395231,0.330099,0.293966,-0.402088,0.425298,0.293665,,,,,,,,,,,,,,,,,,
126,1.050000,0.005573,-0.370990,0.006670,0.928596,-0.400934,0.419876,0.292754,0.001872,-0.405450,0.505774,0.290348,0.492170,-0.395317,0.330790,0.294015,0.479079,-0.402036,0.423064,0.293900,0.000000,-0.300513,0.002020,-0.000007,-0.000408,0.001759,0.000174,-0.000134,0.001462,0.399239,-3.386436,0.723914,-0.448104,-0.405395,0.505252,0.290350,-0.395262,0.330189,0.294008,-0.402053,0.425269,0.293723,,,,,,,,,,,,,,,,,,
127,1.058333,0.004455,-0.352666,0.006947,0.935713,-0.400564,0.419704,0.292920,0.001940,-0.405157,0.505597,0.290469,0.491246,-0.394915,0.330620,0.294191,0.476594,-0.401619,0.422895,0.294099,0.000000,-0.300324,0.002000,0.000102,-0.000394,0.001656,0.000254,-0.000037,0.001430,0.399368,-3.386724,0.723526,-0.448716,-0.405200,0.505056,0.290486,-0.394946,0.329988,0.294206,-0.401728,0.425170,0.293917,,,,,,,,,,,,,,,,,,
128,1.066667,-0.015589,-0.001532,0.005316,0.999863,-0.399963,0.419153,0.293026,0.000123,-0.405093,0.505010,0.290386,0.655396,-0.394810,0.330039,0.294226,0.821238,-0.399984,0.422411,0.294465,0.788098,-0.300494,0.001941,-0.000014,-0.000466,0.001619,0.000147,0.000003,0.001501,0.399275,-3.386315,0.723900,-0.448054,-0.405132,0.505124,0.290322,-0.394816,0.329998,0.294146,-0.399977,0.422348,0.294581,,,,,,,,,,,,,,,,,,
129,1.075000,0.005609,-0.372106,0.007155,0.928146,-0.400562,0.419741,0.292866,0.001948,-0.405151,0.505634,0.290425,0.496481,-0.394866,0.330661,0.294164,0.491438,-0.401669,0.422928,0.294007,0.000000,-0.300434,0.001908,0.000076,-0.000383,0.001577,0.000259,0.000023,0.001383,0.399331,-3.385039,0.724570,-0.447125,-0.405157,0.505067,0.290430,-0.394867,0.330059,0.294153,-0.401771,0.425245,0.293849,,,,,,,,,,,,,,,,,,
130,1.083333,0.008306,-0.409415,0.006689,0.912286,-0.400808,0.419883,0.292690,0.001980,-0.405287,0.505786,0.290403,0.493177,-0.395129,0.330801,0.293909,0.482405,-0.402007,0.423063,0.293758,0.000000,-0.300447,0.002075,-0.000012,-0.000345,0.001760,0.000178,-0.000000,0.001476,0.399218,-3.384937,0.724592,-0.447150,-0.405238,0.505237,0.290425,-0.395144,0.330175,0.293887,-0.402043,0.425409,0.293572,,,,,,,,,,,,,,,,,,
131,1.091667,-0.014261,-0.012275,0.004792,0.999812,-0.400205,0.419343,0.292912,0.000065,-0.405220,0.505210,0.290401,0.848649,-0.395140,0.330221,0.293975,0.903925,-0.400255,0.422597,0.294359,0.859415,-0.300556,0.001982,0.000066,-0.000365,0.001651,0.000238,-0.000030,0.001356,0.399241,-3.386198,0.724014,-0.448036,-0.405227,0.505260,0.290390,-0.395143,0.330217,0.293949,-0.400250,0.422551,0.294378,,,,,,,,,,,,,,,,,,
132,1.100000,0.008103,-0.405974,0.006527,0.913825,-0.400883,0.419995,0.292685,0.002077,-0.405342,0.505899,0.290405,0.498055,-0.395233,0.330910,0.293889,0.497234,-0.402073,0.423175,0.293760,0.000000,-0.300374,0.002080,0.000036,-0.000343,0.001796,0.000214,-0.000042,0.001452,0.399228,-3.386202,0.723986,-0.448027,-0.405294,0.505273,0.290437,-0.395191,0.330269,0.293914,-0.402077,0.425649,0.293580,,,,,,,,,,,,,,,,,,
133,1.108333,-0.015401,0.000683,0.005137,0.999868,-0.400019,0.419121,0.293032,0.000098,-0.405125,0.504980,0.290445,0.739923,-0.394899,0.330003,0.294178,0.856494,-0.400033,0.422378,0.294472,0.813765,-0.300483,0.001879,0.000042,-0.000416,0.001587,0.000210,-0.000020,0.001377,0.399308,-3.385123,0.724501,-0.447130,-0.405140,0.505074,0.290371,-0.394899,0.329989,0.294117,-0.400019,0.422329,0.294553,,,,,,,,,,,,,,,,,,
134,1.116667,0.003786,-0.345415,0.007112,0.938416,-0.400432,0.419941,0.292857,0.001834,-0.405052,0.505831,0.290349,0.489224,-0.394776,0.330859,0.294174,0.469726,-0.401469,0.423134,0.294047,0.000000,-0.300340,0.002036,0.000021,-0.000329,0.001723,0.000190,0.000067,0.001522,0.399276,-3.385161,0.724479,-0.447162,-0.405112,0.505335,0.290351,-0.394825,0.330253,0.294170,-0.401618,0.425276,0.293895,,,,,,,,,,,,,,,,,,
135,1.125000,0.007012,-0.397600,0.006926,0.917506,-0.400507,0.419711,0.292815,0.002077,-0.405004,0.505610,0.290404,0.489232,-0.394840,0.330630,0.294137,0.468661,-0.401677,0.422894,0.293904,0.000000,-0.300311,0.002032,0.000068,-0.000336,0.001702,0.000221,0.000042,0.001502,0.399324,-3.385077,0.724580,-0.447136,-0.405012,0.505043,0.290410,-0.394836,0.329935,0.294137,-0.401816,0.425311,0.293795,,,,,,,,,,,,,,,,,,
136,1.133333,-0.015161,0.001659,0.005000,0.999871,-0.400097,0.419308,0.292888,0.000085,-0.405182,0.505171,0.290351,0.828398,-0.395003,0.330189,0.293982,0.873959,-0.400107,0.422565,0.294329,0.789558,-0.300500,0.001951,0.000005,-0.000418,0.001612,0.000195,-0.000009,0.001400,0.399250,-3.385087,0.724562,-0.447149,-0.405198,0.505228,0.290337,-0.395010,0.330203,0.293957,-0.400108,0.422497,0.294349,,,,,,,,,,,,,,,,,,
137,1.141667,-0.014339,-0.009444,0.004808,0.999841,-0.400042,0.419193,0.292950,0.000082,-0.405066,0.505060,0.290452,0.799810,-0.394976,0.330071,0.294001,0.877624,-0.400084,0.422447,0.294397,0.830499,-0.300488,0.002033,0.000095,-0.000351,0.001708,0.000233,0.000012,0.001431,0.399295,-3.385099,0.724572,-0.447135,-0.405071,0.505126,0.290442,-0.394976,0.330061,0.293993,-0.400079,0.422392,0.294415,,,,,,,,,,,,,,,,,,
138,1.150000,0.007747,-0.403209,0.006497,0.915052,-0.400706,0.419973,0.292650,0.001929,-0.405153,0.505877,0.290339,0.492820,-0.395077,0.330888,0.293881,0.480626,-0.401889,0.423154,0.293731,0.000000,-0.300431,0.002025,0.000007,-0.000336,0.001725,0.000221,0.000026,0.001406,0.399222,-3.386389,0.723931,-0.448087,-0.405153,0.505330,0.290347,-0.395071,0.330265,0.293884,-0.401967,0.425424,0.293584,,,,,,,,,,,,,,,,,,
139,1.158333,0.003923,-0.345662,0.006607,0.938328,-0.400612,0.419808,0.292835,0.001841,-0.405157,0.505703,0.290377,0.487723,-0.395032,0.330720,0.294100,0.466024,-0.401646,0.423001,0.294027,0.000000,-0.300367,0.002010,0.000043,-0.000343,0.001753,0.000196,-0.000023,0.001485,0.399296,-3.386221,0.724006,-0.448039,-0.405185,0.505209,0.290402,-0.395048,0.330102,0.294120,-0.401736,0.425142,0.293862,,,,,,,,,,,,,,,,,,
140,1.166667,0.004688,-0.359245,0.007180,0.933204,-0.400539,0.419693,0.292791,0.001833,-0.405147,0.505584,0.290309,0.488358,-0.394857,0.330612,0.294108,0.466499,-0.401612,0.422883,0.293957,0.000000,-0.300450,0.001930,0.000015,-0.000436,0.001594,0.000178,-0.000025,0.001414,0.399266,-3.385167,0.724532,-0.447173,-0.405168,0.505093,0.290309,-0.394866,0.330000,0.294102,-0.401739,0.425017,0.293832,,,,,,,,,,,,,,,,,,
141,1.175000,0.005741,-0.373807,0.006983,0.927462,-0.400581,0.419746,0.292830,0.001954,-0.405141,0.505642,0.290408,0.490395,-0.394910,0.330664,0.294113,0.472994,-0.401691,0.422933,0.293969,0.000000,-0.300474,0.002000,0.000039,-0.000410,0.001696,0.000195,-0.000014,0.001502,0.399311,-3.385134,0.724564,-0.447175,-0.405158,0.505102,0.290422,-0.394921,0.330019,0.294120,-0.401808,0.425216,0.293834,,,,,,,,,,,,,,,,,,
142,1.183333,0.005957,-0.382917,0.007035,0.923737,-0.400562,0.419866,0.292791,0.001892,-0.405092,0.505762,0.290325,0.493352,-0.394899,0.330785,0.294139,0.481475,-0.401695,0.423052,0.293910,0.000000,-0.300397,0.001958,0.000027,-0.000324,0.001632,0.000219,0.000076,0.001450,0.399291,-3.386229,0.723986,-0.448042,-0.405067,0.505243,0.290359,-0.394838,0.330195,0.294048,-0.401766,0.425297,0.293761,,,,,,,,,,,,,,,,,,
143,1.191667,0.008330,-0.409845,0.006448,0.912094,-0.400651,0.419850,0.292758,0.001904,-0.405091,0.505755,0.290489,0.492830,-0.395011,0.330764,0.293960,0.481455,-0.401850,0.423029,0.293825,0.000000,-0.300465,0.002054,0.000068,-0.000296,0.001737,0.000230,0.000057,0.001406,0.399263,-3.386253,0.724003,-0.448070,-0.405054,0.505220,0.290507,-0.395031,0.330153,0.293945,-0.401887,0.425275,0.293645,,,,,,,,,,,,,,,,,,
144,1.200000,0.006547,-0.384807,0.006612,0.922950,-0.400725,0.419891,0.292763,0.001978,-0.405216,0.505792,0.290403,0.492417,-0.395098,0.330806,0.294004,0.479568,-0.401862,0.423076,0.293881,0.000000,-0.300307,0.002033,0.000062,-0.000312,0.001694,0.000279,-0.000006,0.001385,0.399306,-3.386275,0.723993,-0.448057,-0.405230,0.505232,0.290418,-0.395105,0.330165,0.294015,-0.401955,0.425399,0.293727,,,,,,,,,,,,,,,,,,
145,1.208333,-0.014624,-0.006806,0.004971,0.999858,-0.400252,0.419171,0.292968,0.000086,-0.405311,0.505035,0.290446,0.804311,-0.395159,0.330051,0.294046,0.873042,-0.400287,0.422426,0.294414,0.809645,-0.300527,0.001973,0.000016,-0.000442,0.001650,0.000199,-0.000131,0.001391,0.399273,-3.386203,0.724008,-0.448090,-0.405315,0.505100,0.290434,-0.395165,0.330049,0.294016,-0.400279,0.422364,0.294445,,,,,,,,,,,,,,,,,,
146,1.216667,0.003173,-0.334729,0.006995,0.942283,-0.400592,0.419644,0.292851,0.001829,-0.405216,0.505533,0.290341,0.494158,-0.394960,0.330560,0.294151,0.484217,-0.401599,0.422839,0.294061,0.000000,-0.300412,0.001932,0.000038,-0.000474,0.001589,0.000190,-0.000091,0.001368,0.399282,-3.385118,0.724554,-0.447182,-0.405303,0.505015,0.290345,-0.395032,0.329983,0.294147,-0.401786,0.425003,0.293921,,,,,,,,,,,,,,,,,,
147,1.225000,0.004616,-0.357020,0.007107,0.934058,-0.400589,0.419768,0.292849,0.001921,-0.405193,0.505659,0.290378,0.487651,-0.394917,0.330686,0.294150,0.464312,-0.401656,0.422958,0.294020,0.000000,-0.300465,0.002020,0.000016,-0.000408,0.001716,0.000179,-0.000043,0.001536,0.399297,-3.385141,0.724566,-0.447174,-0.405202,0.505147,0.290376,-0.394904,0.330040,0.294145,-0.401774,0.425189,0.293891,,,,,,,,,,,,,,,,,,
148,1.233333,-0.014908,-0.005198,0.005126,0.999862,-0.400060,0.419269,0.293023,0.000069,-0.405149,0.505131,0.290466,0.816917,-0.394940,0.330152,0.294136,0.898948,-0.400091,0.422526,0.294466,0.870151,-0.300318,0.002002,0.000071,-0.000343,0.001647,0.000258,0.000028,0.001395,0.399314,-3.385150,0.724509,-0.447170,-0.405135,0.505197,0.290421,-0.394940,0.330140,0.294094,-0.400069,0.422490,0.294516,,,,,,,,,,,,,,,,,,
149,1.241667,0.007384,-0.398062,0.006563,0.917305,-0.400649,0.419848,0.292756,0.001954,-0.405112,0.505750,0.290425,0.496851,-0.395017,0.330763,0.293997,0.492782,-0.401820,0.423030,0.293848,0.000000,-0.300391,0.002060,0.000099,-0.000321,0.001731,0.000240,0.000012,0.001403,0.399280,-3.386191,0.724000,-0.448057,-0.405123,0.505170,0.290442,-0.395027,0.330151,0.294010,-0.401912,0.425348,0.293702,,,,,,,,,,,,,,,,,,
150,1.250000,-0.014074,-0.008665,0.004834,0.999852,-0.400248,0.419159,0.292935,0.000065,-0.405279,0.505027,0.290490,0.871247,-0.395177,0.330037,0.293932,0.901466,-0.400288,0.422413,0.294384,0.835566,-0.300553,0.001884,0.000095,-0.000446,0.001544,0.000323,-0.000088,0.001256,0.399322,-3.386217,0.723969,-0.448077,-0.405281,0.505070,0.290495,-0.395176,0.330049,0.293945,-0.400286,0.422358,0.294372,,,,,,,,,,,,,,,,,,
151,1.258333,0.005087,-0.357238,0.006871,0.933974,-0.400917,0.419747,0.292749,0.001941,-0.405511,0.505642,0.290366,0.496809,-0.395255,0.330664,0.293958,0.493392,-0.401984,0.422936,0.293922,0.000000,-0.300556,0.001942,0.000017,-0.000478,0.001633,0.000200,-0.000132,0.001369,0.399268,-3.386191,0.724019,-0.448069,-0.405445,0.505095,0.290380,-0.395219,0.330087,0.293963,-0.402000,0.425270,0.293729,,,,,,,,,,,,,,,,,,
152,1.266667,0.004663,-0.355174,0.006732,0.934764,-0.400732,0.419773,0.292816,0.001861,-0.405290,0.505668,0.290391,0.492844,-0.395114,0.330687,0.294066,0.481183,-0.401792,0.422963,0.293992,0.000000,-0.300370,0.002006,0.000060,-0.000407,0.001674,0.000224,-0.000073,0.001427,0.399300,-3.386174,0.724034,-0.448038,-0.405285,0.505137,0.290424,-0.395103,0.330085,0.294093,-0.401859,0.425151,0.293842,,,,,,,,,,,,,,,,,,
153,1.275000,0.002621,-0.325197,0.006924,0.945618,-0.400740,0.419849,0.292812,0.001751,-0.405373,0.505737,0.290297,0.493180,-0.395127,0.330763,0.294101,0.481776,-0.401721,0.423046,0.294039,0.000000,-0.300495,0.001970,-0.000013,-0.000423,0.001695,0.000188,-0.000077,0.001472,0.399252,-3.385226,0.724586,-0.447190,-0.405381,0.505246,0.290298,-0.395127,0.330207,0.294093,-0.401816,0.425114,0.293878,,,,,,,,,,,,,,,,,,
154,1.283333,0.006217,-0.377801,0.006767,0.925841,-0.400771,0.419685,0.292871,0.002032,-0.405305,0.505583,0.290506,0.497209,-0.395117,0.330601,0.294104,0.494252,-0.401891,0.422871,0.294004,0.000000,-0.300432,0.001934,0.000113,-0.000460,0.001585,0.000263,-0.000064,0.001378,0.399339,-3.385110,0.724606,-0.447184,-0.405313,0.504984,0.290507,-0.395126,0.329976,0.294097,-0.401976,0.425291,0.293810,,,,,,,,,,,,,,,,,,
155,1.291667,-0.015134,-0.000860,0.004963,0.999873,-0.400295,0.419277,0.292889,0.000072,-0.405367,0.505140,0.290333,0.859050,-0.395205,0.330158,0.294002,0.894284,-0.400312,0.422534,0.294331,0.815322,-0.300655,0.001872,0.000037,-0.000491,0.001549,0.000192,-0.000103,0.001335,0.399264,-3.386365,0.723978,-0.448039,-0.405375,0.505189,0.290305,-0.395212,0.330176,0.293965,-0.400304,0.422478,0.294380,,,,,,,,,,,,,,,,,,
156,1.300000,0.007567,-0.397645,0.006639,0.917484,-0.400820,0.419846,0.292808,0.002013,-0.405309,0.505748,0.290504,0.492764,-0.395161,0.330762,0.294020,0.481349,-0.401990,0.423028,0.293901,0.000000,-0.300362,0.001998,0.000091,-0.000341,0.001673,0.000293,-0.000048,0.001312,0.399290,-3.386281,0.723972,-0.448074,-0.405313,0.505186,0.290505,-0.395169,0.330122,0.294009,-0.402047,0.425407,0.293695,,,,,,,,,,,,,,,,,,
157,1.308333,-0.014867,-0.003202,0.005055,0.999872,-0.400229,0.419328,0.292952,0.000063,-0.405311,0.505190,0.290421,0.853708,-0.395123,0.330209,0.294039,0.907643,-0.400254,0.422584,0.294396,0.861158,-0.300399,0.001973,0.000062,-0.000385,0.001635,0.000265,-0.000041,0.001375,0.399313,-3.386724,0.723563,-0.448730,-0.405307,0.505243,0.290385,-0.395141,0.330211,0.294007,-0.400248,0.422544,0.294439,,,,,,,,,,,,,,,,,,
158,1.316667,0.004298,-0.349905,0.006760,0.936751,-0.400819,0.419734,0.292805,0.001810,-0.405388,0.505628,0.290363,0.495038,-0.395203,0.330648,0.294062,0.487809,-0.401865,0.422926,0.293990,0.000000,-0.300502,0.001872,0.000049,-0.000445,0.001562,0.000239,-0.000092,0.001312,0.399287,-3.386659,0.723603,-0.448695,-0.405359,0.505099,0.290401,-0.395168,0.330073,0.294095,-0.401906,0.425063,0.293847,,,,,,,,,,,,,,,,,,
159,1.325000,0.004830,-0.359634,0.007031,0.933055,-0.400783,0.419754,0.292837,0.001985,-0.405374,0.505646,0.290383,0.497178,-0.395118,0.330671,0.294125,0.493865,-0.401857,0.422943,0.294003,0.000000,-0.300426,0.001967,0.000063,-0.000455,0.001661,0.000230,-0.000091,0.001443,0.399319,-3.386697,0.723637,-0.448720,-0.405369,0.505059,0.290387,-0.395116,0.330057,0.294122,-0.401944,0.425305,0.293825,,,,,,,,,,,,,,,,,,
160,1.333333,-0.014987,-0.003801,0.005115,0.999867,-0.400184,0.419095,0.292973,0.000098,-0.405275,0.504956,0.290416,0.738671,-0.395067,0.329977,0.294088,0.856010,-0.400211,0.422351,0.294416,0.818556,-0.300553,0.001910,0.000030,-0.000488,0.001586,0.000199,-0.000097,0.001392,0.399290,-3.386722,0.723603,-0.448720,-0.405285,0.505044,0.290376,-0.395068,0.329952,0.294032,-0.400197,0.422295,0.294472,,,,,,,,,,,,,,,,,,
161,1.341667,-0.014872,-0.005700,0.005004,0.999861,-0.400115,0.419363,0.292965,0.000065,-0.405182,0.505226,0.290410,0.878868,-0.395016,0.330244,0.294076,0.904081,-0.400147,0.422619,0.294409,0.825954,-0.300423,0.002009,0.000042,-0.000368,0.001687,0.000240,0.000005,0.001459,0.399293,-3.386744,0.723594,-0.448765,-0.405186,0.505265,0.290385,-0.395019,0.330262,0.294053,-0.400139,0.422562,0.294456,,,,,,,,,,,,,,,,,,
162,1.350000,0.008748,-0.415735,0.006669,0.909419,-0.400660,0.419890,0.292747,0.001931,-0.405130,0.505794,0.290480,0.496492,-0.394975,0.330808,0.293959,0.492365,-0.401875,0.423068,0.293801,0.000000,-0.300420,0.002034,0.000026,-0.000314,0.001730,0.000239,0.000019,0.001382,0.399242,-3.386837,0.723554,-0.448746,-0.405098,0.505230,0.290504,-0.395030,0.330206,0.293936,-0.401934,0.425366,0.293620,,,,,,,,,,,,,,,,,,
163,1.358333,-0.014524,-0.011150,0.004884,0.999820,-0.400214,0.419413,0.292876,0.000065,-0.405246,0.505278,0.290330,0.852970,-0.395133,0.330293,0.293976,0.903902,-0.400261,0.422668,0.294322,0.853671,-0.300535,0.002019,0.000032,-0.000389,0.001693,0.000198,-0.000022,0.001448,0.399236,-3.386604,0.723614,-0.448666,-0.405249,0.505327,0.290318,-0.395137,0.330293,0.293948,-0.400253,0.422620,0.294352,,,,,,,,,,,,,,,,,,
164,1.366667,0.006091,-0.374004,0.006869,0.927381,-0.400653,0.419334,0.292879,0.001948,-0.405217,0.505231,0.290518,0.499018,-0.394979,0.330252,0.294099,0.500656,-0.401764,0.422520,0.294020,0.000000,-0.300514,0.001951,0.000030,-0.000429,0.001645,0.000200,-0.000058,0.001399,0.399290,-3.386604,0.723642,-0.448660,-0.405247,0.505014,0.290494,-0.395032,0.330034,0.294088,-0.401867,0.425224,0.293802,,,,,,,,,,,,,,,,,,
165,1.375000,0.004474,-0.356619,0.006969,0.934213,-0.400623,0.419637,0.292778,0.001857,-0.405199,0.505529,0.290296,0.488993,-0.394982,0.330553,0.294089,0.468097,-0.401688,0.422828,0.293948,0.000000,-0.300483,0.001908,0.000029,-0.000454,0.001593,0.000200,-0.000072,0.001389,0.399277,-3.386564,0.723636,-0.448648,-0.405203,0.505024,0.290309,-0.394977,0.329931,0.294097,-0.401810,0.424987,0.293849,,,,,,,,,,,,,,,,,,
166,1.383333,0.004271,-0.350631,0.006937,0.936478,-0.400625,0.419846,0.292919,0.001907,-0.405217,0.505738,0.290456,0.487599,-0.394984,0.330762,0.294199,0.465259,-0.401675,0.423038,0.294102,0.000000,-0.300327,0.002041,0.000069,-0.000349,0.001752,0.000228,-0.000014,0.001501,0.399323,-3.386653,0.723584,-0.448697,-0.405171,0.505237,0.290455,-0.394928,0.330130,0.294192,-0.401708,0.425262,0.293923,,,,,,,,,,,,,,,,,,
167,1.391667,0.006113,-0.380696,0.006809,0.924655,-0.400482,0.419745,0.292733,0.001963,-0.404999,0.505643,0.290325,0.485708,-0.394838,0.330662,0.294016,0.458355,-0.401609,0.422931,0.293859,0.000000,-0.300404,0.001994,0.000016,-0.000354,0.001693,0.000191,0.000043,0.001470,0.399283,-3.386909,0.723521,-0.448798,-0.405005,0.505140,0.290336,-0.394843,0.329998,0.294019,-0.401735,0.425210,0.293748,,,,,,,,,,,,,,,,,,
