47,0.391667,0.010692,0.181065,0.003875,-0.368836,0.460273,0.305472,-0.296836,0.044850,0.014017,0.017849,0.042304,0.401618,0.002650,0.044723,0.002065,-0.374573,0.383019,0.300780,-0.368436,0.466018,0.307049,-0.363500,0.531783,0.308586,-3.540112,0.681562,-0.150035,,,,,,,,,,,,
48,0.400000,-0.030521,-0.356210,-0.026689,-0.368745,0.460080,0.305534,-0.296825,0.044689,0.013994,0.017834,0.042288,0.401718,0.002625,0.044571,0.001935,-0.374477,0.382824,0.300849,-0.368356,0.465832,0.307116,-0.363402,0.531584,0.308637,-3.539982,0.681697,-0.149984,,,,,,,,,,,,
49,0.408333,0.035331,0.502953,0.007941,-0.369156,0.460184,0.305357,-0.296946,0.044756,0.013937,0.017717,0.041998,0.401564,0.002500,0.044566,0.001932,-0.374908,0.382970,0.300664,-0.368748,0.465907,0.306928,-0.363810,0.531675,0.308477,-3.540885,0.681321,-0.150365,,,,,,,,,,,,
50,0.416667,0.133462,1.622361,0.070600,-0.369212,0.460048,0.305568,-0.297086,0.044553,0.014085,0.017557,0.041971,0.401708,0.002483,0.044377,0.002130,-0.374969,0.382840,0.300867,-0.368782,0.465752,0.307154,-0.363886,0.531552,0.308682,-3.541047,0.681179,-0.150444,,,,,,,,,,,,
51,0.425000,-1.817153,-20.071423,-0.778838,-0.368592,0.459935,0.305643,-0.297115,0.044637,0.014083,0.017632,0.042038,0.401597,0.002476,0.044482,0.002083,-0.373445,0.382086,0.301310,-0.368651,0.465753,0.307018,-0.363725,0.531492,0.308555,-3.540832,0.681331,-0.150319,,,,,,,,,,,,
52,0.433333,0.041589,0.545896,0.022357,-0.369060,0.460278,0.305569,-0.296897,0.044732,0.014041,0.017750,0.042250,0.401579,0.002615,0.044617,0.002068,-0.374797,0.383056,0.300881,-0.368653,0.466006,0.307152,-0.363730,0.531774,0.308674,-3.540319,0.681529,-0.150141,,,,,,,,,,,,
53,0.441667,-0.042788,-0.386051,-0.029071,-0.369008,0.460128,0.305424,-0.296928,0.044697,0.013964,0.017728,0.042270,0.401645,0.002528,0.044516,0.001965,-0.374741,0.382868,0.300740,-0.368619,0.465887,0.306992,-0.363664,0.531630,0.308540,-3.540473,0.681441,-0.150194,,,,,,,,,,,,
54,0.450000,-0.003964,0.094089,0.002768,-0.369106,0.460085,0.305474,-0.296962,0.044692,0.014033,0.017687,0.042204,0.401692,0.002506,0.044486,0.002051,-0.374834,0.382843,0.300789,-0.368709,0.465815,0.307044,-0.363775,0.531597,0.308590,-3.541139,0.681202,-0.150467,,,,,,,,,,,,
55,0.458333,-1.838784,-20.545113,-0.792184,-0.368618,0.460003,0.305682,-0.297104,0.044624,0.014092,0.017651,0.042136,0.401708,0.002465,0.044442,0.002104,-0.373415,0.382253,0.301356,-0.368682,0.465828,0.307065,-0.363771,0.531604,0.308605,-3.540744,0.681358,-0.150298,,,,,,,,,,,,
56,0.466667,-1.408305,-14.939036,-0.562253,-0.368762,0.460043,0.305634,-0.297035,0.044660,0.014045,0.017789,0.041670,0.401522,0.002510,0.044558,0.002017,-0.373871,0.382484,0.301315,-0.368704,0.465881,0.307016,-0.363773,0.531659,0.308551,-3.540435,0.681449,-0.150136,,,,,,,,,,,,
57,0.475000,-1.769035,-19.192921,-0.724896,-0.368581,0.460094,0.305779,-0.297014,0.044584,0.014094,0.017725,0.042108,0.401786,0.002560,0.044545,0.002109,-0.373439,0.382350,0.301456,-0.368620,0.465939,0.307148,-0.363721,0.531684,0.308671,-3.540650,0.681421,-0.150252,,,,,,,,,,,,
58,0.483333,0.042547,0.583872,0.023257,-0.369035,0.459983,0.305425,-0.297016,0.044671,0.014064,0.017676,0.041914,0.401675,0.002466,0.044484,0.002003,-0.374775,0.382744,0.300736,-0.368627,0.465703,0.307005,-0.363703,0.531500,0.308533,-3.540882,0.681340,-0.150309,,,,,,,,,,,,
59,0.491667,0.042673,0.489908,0.021685,-0.369128,0.460032,0.305560,-0.297040,0.044622,0.014085,0.017697,0.042164,0.401754,0.002483,0.044427,0.002109,-0.374862,0.382797,0.300867,-0.368723,0.465754,0.307147,-0.363799,0.531546,0.308667,-3.540833,0.681280,-0.150337,,,,,,,,,,,,
60,0.500000,0.034575,0.460564,0.024803,-0.369151,0.460076,0.305501,-0.297012,0.044639,0.014060,0.017639,0.042057,0.401736,0.002495,0.044413,0.002087,-0.374879,0.382836,0.300806,-0.368748,0.465788,0.307076,-0.363827,0.531603,0.308622,-3.541046,0.681197,-0.150410,,,,,,,,,,,,
61,0.508333,0.025157,0.335733,0.002436,-0.369261,0.460142,0.305425,-0.297717,0.044632,0.013703,0.017614,0.042052,0.401554,0.002502,0.044512,0.002039,-0.375006,0.382926,0.300733,-0.368857,0.465872,0.307002,-0.363918,0.531628,0.308539,,,,,,,,,,,,,,,
62,0.516667,-1.587207,-17.037153,-0.628400,-0.368806,0.460040,0.305827,-0.297065,0.044597,0.014155,0.017611,0.042167,0.401690,0.002452,0.044444,0.002073,-0.373778,0.382408,0.301530,-0.368803,0.465894,0.307199,-0.363911,0.531674,0.308724,-3.540974,0.681384,-0.150428,,,,,,,,,,,,
63,0.525000,-1.867687,-20.801003,-0.804588,-0.368853,0.459929,0.305617,-0.297170,0.044535,0.014090,0.017544,0.042054,0.401622,0.002365,0.044415,0.001996,-0.373636,0.382129,0.301273,-0.368943,0.465756,0.307010,-0.364027,0.531527,0.308527,-3.540141,0.681627,-0.150009,,,,,,,,,,,,
64,0.533333,-1.828393,-20.486113,-0.783847,-0.368902,0.459948,0.305747,-0.297123,0.044570,0.014096,0.017548,0.041990,0.401617,0.002450,0.044409,0.002179,-0.373682,0.382262,0.301415,-0.368977,0.465796,0.307139,-0.364080,0.531591,0.308675,-3.541260,0.681193,-0.150492,,,,,,,,,,,,
65,0.541667,0.078104,1.165020,0.058644,-0.369354,0.460131,0.305419,-0.297057,0.044657,0.013953,0.017556,0.042054,0.401721,0.002438,0.044430,0.002054,-0.375092,0.382910,0.300736,-0.368936,0.465825,0.306992,-0.364035,0.531657,0.308529,,,,,,,,,,,,,,,
66,0.550000,-0.023987,-0.216550,0.002617,-0.369284,0.460124,0.305424,-0.297001,0.044701,0.013927,0.017646,0.042176,0.401685,0.002387,0.044462,0.001922,-0.374989,0.382851,0.300740,-0.368894,0.465858,0.306999,-0.363966,0.531662,0.308535,-3.540648,0.681468,-0.150217,,,,,,,,,,,,
67,0.558333,0.046915,0.581993,0.034219,-0.369291,0.460143,0.305544,-0.297025,0.044600,0.014013,0.017637,0.042158,0.401687,0.002433,0.044440,0.001984,-0.375016,0.382896,0.300856,-0.368885,0.465858,0.307132,-0.363971,0.531676,0.308645,-3.540185,0.681592,-0.150027,,,,,,,,,,,,
68,0.566667,-1.940661,-22.132494,-0.902067,-0.368851,0.459950,0.305566,-0.297259,0.044564,0.014152,0.017601,0.041604,0.401655,0.002321,0.044361,0.002084,-0.373618,0.381998,0.301203,-0.368985,0.465753,0.306963,-0.364043,0.531498,0.308507,,,,,,,,,,,,,,,
69,0.575000,-1.075186,-11.565383,-0.345599,-0.369073,0.460094,0.305731,-0.297145,0.044527,0.014085,0.017650,0.041552,0.401801,0.002465,0.044415,0.002186,-0.374200,0.382621,0.301431,-0.368923,0.465865,0.307182,-0.364054,0.531644,0.308696,,,,,,,,,,,,,,,
70,0.583333,-1.900709,-21.442640,-0.913417,-0.368698,0.459936,0.305589,-0.297121,0.044586,0.014063,0.017710,0.041690,0.401738,0.002418,0.044452,0.002029,-0.373526,0.382263,0.301318,-0.368805,0.465797,0.306979,-0.363867,0.531579,0.308524,-3.540719,0.681338,-0.150261,,,,,,,,,,,,
71,0.591667,-0.009283,-0.065967,-0.011202,-0.369038,0.460044,0.305506,-0.297700,0.044596,0.013715,0.017736,0.042211,0.401749,0.002476,0.044495,0.001981,-0.374772,0.382798,0.300819,-0.368644,0.465778,0.307084,-0.363698,0.531557,0.308615,-3.540960,0.681336,-0.150330,,,,,,,,,,,,
72,0.600000,0.012313,0.315519,0.020428,-0.369123,0.460135,0.305493,-0.297011,0.044678,0.014001,0.017696,0.042166,0.401765,0.002447,0.044480,0.001984,-0.374846,0.382879,0.300808,-0.368721,0.465867,0.307062,-0.363801,0.531660,0.308610,-3.541183,0.681252,-0.150428,,,,,,,,,,,,
73,0.608333,-0.038259,-0.472738,-0.036650,-0.369199,0.460084,0.305367,-0.296989,0.044713,0.014011,0.017748,0.041789,0.401613,0.002459,0.044512,0.001974,-0.374932,0.382855,0.300679,-0.368813,0.465816,0.306943,-0.363851,0.531582,0.308479,,,,,,,,,,,,,,,
74,0.616667,-1.397680,-15.093864,-0.532316,-0.368807,0.459934,0.305846,-0.297081,0.044572,0.014133,0.017619,0.041995,0.401793,0.002497,0.044428,0.002154,-0.373864,0.382398,0.301557,-0.368759,0.465784,0.307237,-0.363871,0.531541,0.308761,,,,,,,,,,,,,,,
75,0.625000,-1.680866,-17.871672,-0.687247,-0.368888,0.459956,0.305641,-0.297149,0.044560,0.014059,0.017523,0.041926,0.401646,0.002417,0.044407,0.002044,-0.373871,0.382242,0.301364,-0.368892,0.465807,0.306994,-0.363973,0.531556,0.308533,-3.540909,0.681349,-0.150278,,,,,,,,,,,,
76,0.633333,0.077036,0.813996,0.019108,-0.369277,0.460153,0.305542,-0.296998,0.044721,0.013998,0.017589,0.042169,0.401490,0.002546,0.044533,0.002060,-0.375039,0.382942,0.300839,-0.368863,0.465880,0.307133,-0.363930,0.531638,0.308656,,,,,,,,,,,,,,,
77,0.641667,-0.029603,-0.342635,-0.026496,-0.369100,0.460251,0.305460,-0.296908,0.044699,0.013917,0.017720,0.042274,0.401690,0.002553,0.044517,0.002004,-0.374832,0.383016,0.300773,-0.368711,0.465994,0.307038,-0.363757,0.531743,0.308568,,,,,,,,,,,,,,,
78,0.650000,-0.024710,-0.250747,-0.020833,-0.369001,0.460015,0.305419,-0.296937,0.044777,0.013946,0.017770,0.042134,0.401661,0.002498,0.044566,0.001937,-0.374734,0.382763,0.300736,-0.368611,0.465745,0.306997,-0.363658,0.531536,0.308526,-3.540418,0.681546,-0.150058,,,,,,,,,,,,
79,0.658333,0.036555,0.489995,0.027300,-0.369115,0.460155,0.305602,-0.296907,0.044671,0.014036,0.017699,0.042222,0.401675,0.002570,0.044507,0.002061,-0.374843,0.382905,0.300909,-0.368710,0.465898,0.307182,-0.363794,0.531663,0.308715,-3.540783,0.681417,-0.150241,,,,,,,,,,,,
80,0.666667,0.030920,0.424825,0.000163,-0.369068,0.460086,0.305412,-0.296989,0.044644,0.014041,0.017663,0.041837,0.401656,0.002504,0.044468,0.002031,-0.374825,0.382868,0.300725,-0.368662,0.465813,0.306993,-0.363717,0.531579,0.308518,,,,,,,,,,,,,,,
81,0.675000,-1.561360,-16.372065,-0.575908,-0.368545,0.460004,0.305753,-0.297001,0.044691,0.014145,0.017786,0.041970,0.401708,0.002594,0.044569,0.002119,-0.373546,0.382287,0.301461,-0.368501,0.465852,0.307121,-0.363594,0.531592,0.308623,-3.540880,0.681342,-0.150248,,,,,,,,,,,,
82,0.683333,-1.389620,-14.397614,-0.501046,-0.368671,0.460114,0.305738,-0.296982,0.044675,0.014088,0.017699,0.042259,0.401631,0.002592,0.044575,0.002093,-0.373744,0.382585,0.301448,-0.368567,0.465938,0.307117,-0.363658,0.531716,0.308640,-3.540771,0.681411,-0.150201,,,,,,,,,,,,
83,0.691667,-0.051677,-0.582087,-0.046450,-0.369030,0.460179,0.305334,-0.296944,0.044804,0.013871,0.017713,0.042124,0.401576,0.002527,0.044616,0.001922,-0.374768,0.382947,0.300655,-0.368646,0.465917,0.306913,-0.363676,0.531672,0.308433,-3.541225,0.681246,-0.150373,,,,,,,,,,,,
84,0.700000,0.018719,0.358017,0.008579,-0.368937,0.460081,0.305495,-0.296977,0.044625,0.014006,0.017771,0.042232,0.401813,0.002479,0.044476,0.001995,-0.374679,0.382836,0.300807,-0.368533,0.465810,0.307066,-0.363598,0.531598,0.308612,,,,,,,,,,,,,,,
85,0.708333,-2.194709,-24.154661,-1.053707,-0.368368,0.459843,0.305611,-0.297031,0.044769,0.014077,0.017740,0.042164,0.401699,0.002451,0.044541,0.001975,-0.373055,0.382032,0.301318,-0.368531,0.465658,0.306974,-0.363571,0.531443,0.308506,,,,,,,,,,,,,,,
86,0.716667,0.094082,1.177638,0.048143,-0.369092,0.460264,0.305526,-0.296966,0.044650,0.014078,0.017698,0.042309,0.401642,0.002583,0.044556,0.002091,-0.374845,0.383032,0.300832,-0.368669,0.466003,0.307114,-0.363761,0.531758,0.308633,,,,,,,,,,,,,,,
87,0.725000,0.124533,1.443383,0.050713,-0.369051,0.460257,0.305497,-0.296925,0.044733,0.014047,0.017660,0.042206,0.401601,0.002625,0.044573,0.002088,-0.374819,0.383065,0.300798,-0.368622,0.465984,0.307092,-0.363712,0.531721,0.308601,,,,,,,,,,,,,,,
